RUN	Year	DeltaBV	Sel	Var	Beta	DeltaBVRecruits	SelRecruits	VarRecruits	BetaRecruits
18	2	0.0436746	0.386673	0.977091	0.395739	0.168881	0.460952	0.773794	0.595704
18	3	0.262152	0.491002	0.688772	0.712866	0.120865	0.372849	0.802995	0.464322
18	4	-0.0162737	0.342678	0.882486	0.38831	0.00184538	0.217791	0.843075	0.258329
18	5	-0.169431	0.156162	0.914028	0.17085	-0.486279	-0.353329	0.771293	-0.4581
18	6	-0.386894	-0.349326	0.877761	-0.397974	0.0382564	-0.0424925	1.0357	-0.0410277
18	7	0.18511	0.28933	0.977143	0.296098	0.0756797	0.0910472	0.11165	0.81547
18	8	-0.118478	0.14523	0.587781	0.247082	-0.0776635	0.135598	0.600877	0.225666
18	9	-0.0171916	0.395472	0.797199	0.496077	0.0228139	0.419502	0.570039	0.735917
19	0	0.0547553	0.0219255	1.04741	0.0209331	0.166616	0.101919	1.04741	0.0973056
19	1	0.206488	0.353218	1.17869	0.299671	0.0554768	0.0363581	1.2816	0.0283693
19	2	0.0829022	0.10736	1.10287	0.0973458	0.468054	0.386551	1.06795	0.361958
19	3	0.22151	0.251171	0.963164	0.260777	-0.0564842	-0.151775	0.884874	-0.171522
19	4	0.199173	0.365987	0.984386	0.371792	0.227651	0.469202	1.0565	0.44411
19	5	0.111884	0.262285	0.933132	0.281081	0.0480976	-0.161732	1.48008	-0.109272
19	6	0.0127243	-0.311372	1.18177	-0.263481	-0.2989	-0.217666	1.24479	-0.174861
19	7	-0.359581	-0.701234	1.06324	-0.659528	0.112558	0.170353	1.54031	0.110597
19	8	0.0762568	0.414175	0.994442	0.416489	-0.0370364	0.136754	0.768402	0.177972
19	9	0.0344667	0.0377288	0.840294	0.0448995	-0.231222	-0.0336803	0.869992	-0.0387134
20	0	0.141668	0.349156	0.923795	0.377959	0.206723	0.609322	0.923795	0.659585
20	1	0.117329	0.39142	0.861092	0.454563	0.186644	0.140824	0.828482	0.169979
20	2	0.217892	0.421742	1.13104	0.372879	0.0353678	-0.0404029	1.22162	-0.0330733
20	3	-0.086659	0.0889768	1.09974	0.0809068	0.26562	0.403649	1.03024	0.3918
20	4	0.356282	0.549708	1.18465	0.464027	-0.0551398	0.117948	0.991133	0.119003
20	5	-0.0206759	0.183548	0.936961	0.195897	-0.0158813	-0.0746928	1.10375	-0.0676719
20	6	-0.28044	-0.400699	1.31549	-0.3046	-0.13328	-0.345672	2.12559	-0.162624
20	7	-0.0471294	0.10745	1.25727	0.0854623	0.0416606	-0.257614	0.835159	-0.308461
20	8	0.368348	0.646057	1.27027	0.508599	0.347878	0.912551	1.23891	0.736573
20	9	0.147049	0.281778	1.17787	0.239227	-0.0275135	-0.442905	0.868459	-0.509989
21	0	0.0720351	0.21378	0.881564	0.242501	0.0831163	0.147004	0.881564	0.166754
21	1	0.0930466	0.403927	0.955607	0.422692	0.199346	0.139107	1.07149	0.129826
21	2	0.400041	0.678358	1.06519	0.636845	0.492875	0.971721	1.32413	0.733858
21	3	0.194732	0.176499	1.17675	0.149988	0.121945	0.0186571	1.32557	0.0140748
21	4	0.269063	0.588829	1.13379	0.519348	0.0617201	0.2231	1.44172	0.154745
21	5	0.205584	0.145658	1.00543	0.144872	0.296328	0.210544	1.29488	0.162597
21	6	0.0824136	0.210811	1.08831	0.193705	-0.0382437	0.202794	1.6336	0.124139
21	7	0.091864	0.190004	0.903887	0.210208	0.355039	0.298188	1.08854	0.273934
21	8	0.227177	0.420523	0.858754	0.48969	0.288255	0.143705	0.527345	0.272506
21	9	0.234171	0.222478	0.79127	0.281165	0.129965	0.152742	0.62392	0.24481
22	0	0.122502	0.311231	1.02706	0.30303	0.234031	0.51591	1.02706	0.502316
22	1	0.126303	0.302787	1.0018	0.302241	0.0325043	0.269216	0.800266	0.336408
22	2	0.0220939	0.216633	0.963274	0.224892	0.134689	0.0821213	0.800252	0.102619
22	3	0.161849	0.194072	0.75259	0.257872	0.196115	0.0267303	0.639152	0.0418216
22	4	0.210158	0.264553	0.830311	0.31862	0.0650245	-0.154267	0.538676	-0.286381
22	5	0.249618	0.66833	0.772952	0.864646	0.395825	0.531419	1.22669	0.433213
22	6	0.495737	0.74661	1.16084	0.643165	0.43282	0.794301	1.09572	0.724914
22	7	0.433552	0.516208	1.10271	0.468129	0.359435	0.59331	0.957605	0.619576
22	8	0.0351321	0.0735451	0.864084	0.0851134	0.0383831	0.0786262	0.829019	0.0948426
22	9	0.0652013	-0.0450237	0.970419	-0.0463961	0.201202	0.232299	1.09934	0.211307
23	0	-0.0528505	-0.0983784	0.897027	-0.109672	-0.0483706	-0.0399991	0.897027	-0.0445908
23	1	0.181907	0.403079	0.901153	0.447292	0.259541	0.59884	0.80339	0.745391
23	2	0.0744193	0.147563	0.954211	0.154644	-0.00625403	0.0395446	0.904003	0.0437438
23	3	0.105084	0.39535	1.06249	0.372098	0.160552	0.496749	1.09214	0.45484
23	4	0.13618	0.27203	1.04517	0.260274	0.118939	0.254246	0.801547	0.317194
23	5	0.0932834	0.202512	0.819632	0.247076	-0.0791544	-0.184079	0.834382	-0.220617
23	6	-0.227167	-0.0800516	0.62484	-0.128115	-0.088404	-0.0803321	0.164247	-0.489093
23	7	0.118438	0.141034	0.644335	0.218884	0.234938	0.269866	0.467134	0.577706
23	8	0.203087	0.730818	0.954108	0.76597	0.0534222	0.360062	0.888512	0.405241
23	9	-0.0123703	-0.00234193	0.864716	-0.00270832	0.179696	0.442241	0.830088	0.532764
24	0	0.000236145	0.0428383	0.993857	0.0431031	-0.0269799	0.0318008	0.993857	0.0319973
24	1	-0.0158343	-0.0126058	1.05386	-0.0119615	0.173243	0.241071	0.967683	0.249122
24	2	0.21592	0.415649	1.04674	0.39709	0.0884865	0.128726	1.15578	0.111376
24	3	0.198023	0.260782	0.971723	0.268371	0.0824324	0.408908	1.2797	0.319535
24	4	0.0423325	0.0366107	1.06787	0.0342839	0.12912	0.0111264	1.1466	0.00970387
24	5	0.338732	0.37051	1.15259	0.32146	0.237007	-0.0378715	1.01885	-0.0371708
24	6	0.359392	0.64907	0.926344	0.700679	0.290599	1.18436	1.87119	0.632947
24	7	0.128011	0.973276	1.44619	0.672993	0.393147	1.10828	1.51029	0.73382
24	8	0.123767	0.313065	0.894771	0.349883	0.0672302	0.112422	0.584746	0.192257
24	9	0.091931	0.344111	0.66837	0.514851	-0.0811247	0.216128	0.624597	0.346028
25	0	0.103785	0.229505	1.19436	0.192157	0.169731	0.500686	1.19436	0.419208
25	1	0.175469	0.237998	1.04699	0.227317	0.149436	0.248409	0.852178	0.291499
25	2	0.105982	0.574986	0.914481	0.628757	0.0946911	0.339936	0.679044	0.500609
25	3	-0.103221	-0.125279	0.780927	-0.160423	-0.310715	-0.143492	0.788287	-0.182031
