ID Year Sex Age Mass BL BMI RelativeJulian Phi Rho Fitness StMass Mother A animal M2006 M2007 M2008 M2009 M2010 M2011 M2012 M2013 M2014 M2015 M2016 A2006 A2007 A2008 A2009 A2010 A2011 A2012 A2013 A2014 A2015 A2016 A1 A2 BL1 BL2 BMI1 BMI2 BMIPhi1 BMIPhi2 BMIRho1 BMIRho2 RJst RJ2st Ast BLst BMIst FitnessYear OS PhiZ RhoZ FitnessZ
CN13-044 2014 Female A 40.3148488494351 0.1165 327.889647176246 67.1666666666667 0 3 3 1.09753491167186 CN13-005 40.3148488494351 CN13-044 NA NA NA NA NA NA NA NA 40.3148488494351 NA NA NA NA NA NA NA NA NA NA 40.3148488494351 NA NA 40.3148488494351 NA 0.1165 NA 327.889647176246 NA 327.889647176246 NA 327.889647176246 NA -0.451361263050691 -0.617466152678493 0.455884607608345 0.898945473453668 0.715551812098257 1.82242990654206 39.4394236894001 0 0 0
CN13-044 2013 Female J 36.5 0.103 354.528301886792 99 1 1 3 0.645263267443994 CN13-005 41.7169007723985 CN13-044 NA NA NA NA NA NA NA 36.5 NA NA NA NA NA NA NA NA NA NA 41.7169007723985 NA NA NA 41.7169007723985 NA 0.103 NA 354.528301886792 NA 354.528301886792 NA NA 354.528301886792 0.540923243682974 0.408572732664535 0.849475508809603 -0.27140283789934 1.20007528854392 1.57466063348416 37.2532217512203 1 3 5
CN13-045 2013 Female J 26 0.0993333333333333 260.256016385049 111.333333333333 1 0 2 -0.599570394863705 CN13-002 35.529377594322 CN13-045 NA NA NA NA NA NA NA 26 NA NA NA NA NA NA NA NA NA NA 35.529377594322 NA NA NA 35.529377594322 NA 0.0993333333333333 NA 260.256016385049 NA 260.256016385049 NA NA 260.256016385049 0.92536854995675 0.911756206774901 -0.887516384269032 -0.589275218760652 -0.5146184901062 1.04977375565611 NA 1 3 5
CN13-045 2014 Female A 36.2476825076273 0.11525 314.465711669474 99.0833333333333 0 3 3 0.615349619054034 CN13-002 36.2476825076273 CN13-045 NA NA NA NA NA NA NA NA 36.2476825076273 NA NA NA NA NA NA NA NA NA NA 36.2476825076273 NA NA 36.2476825076273 NA 0.11525 NA 314.465711669474 NA 314.465711669474 NA 314.465711669474 NA 0.543520847103743 0.411774608488946 -0.685870301456658 0.790579889069131 0.471387383751644 1.82242990654206 38.3106532677037 0 0 0
CN13-046 2013 Female A 37.3934205723444 0.11 339.940187021313 99 0 0 0 0.751183267734711 CN12-004 37.3934205723444 CN13-046 NA NA NA NA NA NA NA 37.3934205723444 NA NA NA NA NA NA NA NA NA NA 37.3934205723444 NA NA NA 37.3934205723444 NA 0.11 NA 339.940187021313 NA 339.940187021313 NA NA 339.940187021313 0.540923243682974 0.408572732664535 -0.364233085283215 0.335444434654071 0.934735908375731 0 NA 0 0 0
CN13-048 2013 Female J 32.5 0.106 306.618499687807 99.5 1 0 2 0.171040919898204 CN13-005 38.6212921714153 CN13-048 NA NA NA NA NA NA NA 32.5 NA NA NA NA NA NA NA NA NA NA 38.6212921714153 NA NA NA 38.6212921714153 NA 0.106 NA 306.618499687807 NA 306.618499687807 NA NA 306.618499687807 0.556508864207587 0.427824398328178 -0.0195389399934591 -0.0113254353764501 0.328656511225329 1.04977375565611 NA 1 4 6
CN13-048 2014 Female A 38.4691561892537 0.114333333333333 336.068210085061 84 0 4 4 0.878717735132048 CN13-005 38.4691561892537 CN13-048 NA NA NA NA NA NA NA NA 38.4691561892537 NA NA NA NA NA NA NA NA NA NA 38.4691561892537 NA NA 38.4691561892537 NA 0.114333333333333 NA 336.068210085061 NA 336.068210085061 NA 336.068210085061 NA 0.073354627944598 -0.123878876874018 -0.0622473000358994 0.711111793853802 0.864309539392191 2.42990654205608 44.4213772596402 0 0 0
CN13-049 2013 Male J 27.6666666666667 0.1 272.824961731274 111.666666666667 1 0 2 -0.401977750052959 CN13-005 41.6316539676409 CN13-049 NA NA NA NA NA NA NA 27.6666666666667 NA NA NA NA NA NA NA NA NA NA 41.6316539676409 NA NA NA 41.6316539676409 NA 0.1 NA 272.824961731274 NA 272.824961731274 NA NA 272.824961731274 0.935758963639825 0.926174750664045 0.825544607136464 -0.531480240422231 -0.286005252666793 1.04977375565611 NA 1 1 3
CN13-049 2014 Male A 39.0276689996757 0.119333333333333 316.90060814545 53 0 1 1 0.944932549155231 CN13-005 39.0276689996757 CN13-049 NA NA NA NA NA NA NA NA 39.0276689996757 NA NA NA NA NA NA NA NA NA NA 39.0276689996757 NA NA 39.0276689996757 NA 0.119333333333333 NA 316.90060814545 NA 316.90060814545 NA 316.90060814545 NA -0.892953844581379 -0.947675592979749 0.0945411589263203 1.14457413139195 0.515675074633346 0.607476635514019 38.0435395494013 0 0 0
CN13-051 2013 Male J 29 0.102666666666667 281.486292959193 107 1 0 2 -0.243903634204363 CN12-044 39.7845009726015 CN13-051 NA NA NA NA NA NA NA 29 NA NA NA NA NA NA NA NA NA NA 39.7845009726015 NA NA NA 39.7845009726015 NA 0.102666666666667 NA 281.486292959193 NA 281.486292959193 NA NA 281.486292959193 0.790293172076775 0.728237669830122 0.307002747119259 -0.30030032706855 -0.128466579531877 1.04977375565611 NA 1 5 7
CN13-051 2014 Male A 38.787219626831 0.122 317.780847145746 51.5 0 5 5 0.916425932641144 CN12-044 38.787219626831 CN13-051 NA NA NA NA NA NA NA NA 38.787219626831 NA NA NA NA NA NA NA NA NA NA 38.787219626831 NA NA 38.787219626831 NA 0.122 NA 317.780847145746 NA 317.780847145746 NA 317.780847145746 NA -0.939710706155217 -0.978080616584547 0.0270410301499142 1.37575404474563 0.531685510038619 3.03738317757009 38.7485630364173 0 0 0
CN13-052 2013 Male J 22 0.094 234.042553191489 82 0 0 0 -1.0737927424095 CN13-002 38.3470324402887 CN13-052 NA NA NA NA NA NA NA 22 NA NA NA NA NA NA NA NA NA NA 38.3470324402887 NA NA NA 38.3470324402887 NA 0.094 NA 234.042553191489 NA 234.042553191489 NA NA 234.042553191489 0.0110121458461479 -0.188277395769027 -0.0965304785872459 -1.05163504546801 -0.991408270004328 0 NA 0 0 0
CN13-053 2013 Female J 16 0.091 175.824175824176 82 0 0 0 -1.78512626372818 CN13-028 39.2240130326388 CN13-053 NA NA NA NA NA NA NA 16 NA NA NA NA NA NA NA NA NA NA 39.2240130326388 NA NA NA 39.2240130326388 NA 0.091 NA 175.824175824176 NA 175.824175824176 NA NA 175.824175824176 0.0110121458461479 -0.188277395769027 0.149659820092649 -1.3117124479909 -2.05032700676277 0 NA 0 0 0
CN13-054 2013 Female J 29.5 0.10425 282.375479836686 109 0 0 0 -0.184625840761139 CN13-030 37.36815045194 CN13-054 NA NA NA NA NA NA NA 29.5 NA NA NA NA NA NA NA NA NA NA 37.36815045194 NA NA NA 37.36815045194 NA 0.10425 NA 282.375479836686 NA 282.375479836686 NA NA 282.375479836686 0.852635654175225 0.812033332970615 -0.37132703758308 -0.163037253514803 -0.112293393544287 0 NA 0 0 0
CN13-055 2013 Female A 35.2899811260294 0.113 312.413542152869 99.5 0 2 2 0.501808769696729 CN12-004 35.2899811260294 CN13-055 NA NA NA NA NA NA NA 35.2899811260294 NA NA NA NA NA NA NA NA NA NA 35.2899811260294 NA NA NA 35.2899811260294 NA 0.113 NA 312.413542152869 NA 312.413542152869 NA NA 312.413542152869 0.556508864207587 0.427824398328178 -0.954720936508817 0.595521837176962 0.434061012760104 1.04977375565611 40.6881744876754 0 0 0
CN13-057 2014 Female A 33.8257344806246 0.113666666666667 297.645326553448 82.6666666666667 0 4 4 0.328214149304249 CN12-029 33.8257344806246 CN13-057 NA NA NA NA NA NA NA NA 33.8257344806246 NA NA NA NA NA NA NA NA NA NA 33.8257344806246 NA NA 33.8257344806246 NA 0.113666666666667 NA 297.645326553448 NA 297.645326553448 NA 297.645326553448 NA 0.0317929732122981 -0.166983641863983 -1.36577144562811 0.653316815515383 0.165445827763639 2.42990654205608 36.4748379162222 0 0 0
CN13-057 2013 Female J 25.5 0.0995 256.566983228935 119 1 0 2 -0.658848188306929 CN12-029 31.6154559098835 CN13-057 NA NA NA NA NA NA NA 25.5 NA NA NA NA NA NA NA NA NA NA 31.6154559098835 NA NA NA 31.6154559098835 NA 0.0995 NA 256.566983228935 NA 256.566983228935 NA NA 256.566983228935 1.16434806466748 1.25428822176766 -1.98625170054267 -0.574826474176046 -0.581717342842775 1.04977375565611 NA 1 4 6
CN13-058 2013 Male J 24.25 0.09575 252.234612987841 120.75 0 0 0 -0.807042671914988 CN12-033 33.0520164394053 CN13-058 NA NA NA NA NA NA NA 24.25 NA NA NA NA NA NA NA NA NA NA 33.0520164394053 NA NA NA 33.0520164394053 NA 0.09575 NA 252.234612987841 NA 252.234612987841 NA NA 252.234612987841 1.21889773650362 1.33567136509263 -1.5829733738388 -0.89992322732966 -0.660517684424346 0 NA 0 0 0
CN13-059 2013 Male J 27 0.0994 270.075015516575 114.4 0 0 0 -0.481014807977258 CN12-033 35.5428948913357 CN13-059 NA NA NA NA NA NA NA 27 NA NA NA NA NA NA NA NA NA NA 35.5428948913357 NA NA NA 35.5428948913357 NA 0.0994 NA 270.075015516575 NA 270.075015516575 NA NA 270.075015516575 1.02096035584104 1.04603272229044 -0.883721742268769 -0.583495720926809 -0.336023300292039 0 NA 0 0 0
CN13-060 2013 Female J 26 0.1005 248.412698412698 120.75 0 0 0 -0.599570394863705 CN12-019 32.7348000481875 CN13-060 NA NA NA NA NA NA NA 26 NA NA NA NA NA NA NA NA NA NA 32.7348000481875 NA NA NA 32.7348000481875 NA 0.1005 NA 248.412698412698 NA 248.412698412698 NA NA 248.412698412698 1.21889773650362 1.33567136509263 -1.67202391701079 -0.488134006668416 -0.730033482303333 0 NA 0 0 0
CN13-061 2014 Male A 37.2450552028165 0.12 310.375460023471 73 0 0 0 0.733593724276703 CN12-003 37.2450552028165 CN13-061 NA NA NA NA NA NA NA NA 37.2450552028165 NA NA NA NA NA NA NA NA NA NA 37.2450552028165 NA NA 37.2450552028165 NA 0.12 NA 310.375460023471 NA 310.375460023471 NA 310.375460023471 NA -0.269529023596878 -0.458867557993537 -0.405882940429896 1.20236910973037 0.396990873545199 0 NA 0 0 0
CN13-061 2013 Male J 24.75 0.0965 250.640048281558 121 1 0 2 -0.747764878471764 CN12-003 41.8227099146591 CN13-061 NA NA NA NA NA NA NA 24.75 NA NA NA NA NA NA NA NA NA NA 41.8227099146591 NA NA NA 41.8227099146591 NA 0.0965 NA 250.640048281558 NA 250.640048281558 NA NA 250.640048281558 1.22669054676593 1.34739451414599 0.879178770846901 -0.834903876698937 -0.689520802010463 1.04977375565611 NA 1 0 2
CN13-062 2013 Male J 26.3333333333333 0.097 270.807897662883 120.333333333333 0 0 0 -0.560051865901556 CN12-033 34.8360201229787 CN13-062 NA NA NA NA NA NA NA 26.3333333333333 NA NA NA NA NA NA NA NA NA NA 34.8360201229787 NA NA NA 34.8360201229787 NA 0.097 NA 270.807897662883 NA 270.807897662883 NA NA 270.807897662883 1.20590971939978 1.31618666429325 -1.08215909865854 -0.791557642945122 -0.322693099904189 0 NA 0 0 0
CN13-063 2013 Female J 23 0.0955 238.063660477454 106 1 1 3 -0.955237155523048 CN12-053 38.2917748564923 CN13-063 NA NA NA NA NA NA NA 23 NA NA NA NA NA NA NA NA NA NA 38.2917748564923 NA NA NA 38.2917748564923 NA 0.0955 NA 238.063660477454 NA 238.063660477454 NA NA 238.063660477454 0.75912193102755 0.686921752587239 -0.112042658877016 -0.921596344206567 -0.918269408356596 1.57466063348416 NA 1 1 3
CN13-063 2014 Female A 40.3338554112257 0.1155 350.530192846317 100 0 1 1 1.09978824575964 CN12-053 40.3338554112257 CN13-063 NA NA NA NA NA NA NA NA 40.3338554112257 NA NA NA NA NA NA NA NA NA NA 40.3338554112257 NA NA 40.3338554112257 NA 0.1155 NA 350.530192846317 NA 350.530192846317 NA 350.530192846317 NA 0.572094484732199 0.447173049713049 0.461220222974216 0.812253005946038 1.12735473592784 0.607476635514019 38.3483802976306 0 0 0
CN13-065 2015 Female A 43.6400827936236 0.125 349.714523894388 76.6666666666667 0 0 0 1.49175997345987 CN12-032 43.6400827936236 CN13-065 NA NA NA NA NA NA NA NA NA 43.6400827936236 NA NA NA NA NA NA NA NA NA NA 43.6400827936236 NA NA 43.6400827936236 NA 0.125 NA 349.714523894388 NA 349.714523894388 NA 349.714523894388 -0.155234473083052 -0.352420340850816 1.38936061043134 1.63583144726853 1.11251874813072 0 NA 0 0 0
CN13-065 2014 Female A 35.7784175258413 0.115125 309.395241712413 97.6666666666667 1 3 5 0.559715633733137 CN12-032 35.7784175258413 CN13-065 NA NA NA NA NA NA NA NA 35.7784175258413 NA NA NA NA NA NA NA NA NA NA 35.7784175258413 NA NA 35.7784175258413 NA 0.115125 NA 309.395241712413 NA 309.395241712413 NA 309.395241712413 NA 0.499361588950674 0.357709109976376 -0.817604671673815 0.779743330630677 0.379161940781516 3.03738317757009 34.2924792801595 1 0 2
CN13-065 2013 Female J 22.75 0.09625 233.876471380631 121 1 0 2 -0.984876052244659 CN12-032 35.1261999315015 CN13-065 NA NA NA NA NA NA NA 22.75 NA NA NA NA NA NA NA NA NA NA 35.1261999315015 NA NA NA 35.1261999315015 NA 0.09625 NA 233.876471380631 NA 233.876471380631 NA NA 233.876471380631 1.22669054676593 1.34739451414599 -1.00069839775561 -0.856576993575845 -0.994429088331892 1.04977375565611 NA 1 3 5
CN13-066 2014 Female A 41.7671691422373 0.11625 355.651314524073 97.5555555555556 0 4 4 1.26971559633213 CN12-032 41.7671691422373 CN13-066 NA NA NA NA NA NA NA NA 41.7671691422373 NA NA NA NA NA NA NA NA NA NA 41.7671691422373 NA NA 41.7671691422373 NA 0.11625 NA 355.651314524073 NA 355.651314524073 NA 355.651314524073 NA 0.495898117722982 0.353501605971521 0.863587092455498 0.877272356576761 1.22050146970885 2.42990654205608 38.2914857137978 0 0 0
CN13-066 2013 Female J 31 0.10425 297.737954289457 121 1 0 2 -0.00679246043146765 CN12-032 36.8873937702908 CN13-066 NA NA NA NA NA NA NA 31 NA NA NA NA NA NA NA NA NA NA 36.8873937702908 NA NA NA 36.8873937702908 NA 0.10425 NA 297.737954289457 NA 297.737954289457 NA NA 297.737954289457 1.22669054676593 1.34739451414599 -0.506287414220835 -0.163037253514803 0.167130609264581 1.04977375565611 NA 1 4 6
CN13-067 2013 Male J 26.6666666666667 0.0973333333333333 269.093596233495 120.666666666667 0 0 0 -0.520533336939407 CN12-053 39.6285204343799 CN13-067 NA NA NA NA NA NA NA 26.6666666666667 NA NA NA NA NA NA NA NA NA NA 39.6285204343799 NA NA NA 39.6285204343799 NA 0.0973333333333333 NA 269.093596233495 NA 269.093596233495 NA NA 269.093596233495 1.21630013308285 1.33176903683713 0.263215124419285 -0.762660153775913 -0.353874077219612 0 NA 0 0 0
CN13-068 2013 Male J 34 0.101 336.633663366337 89 0 0 0 0.348874300227875 CN12-035 42.2041322622988 CN13-068 NA NA NA NA NA NA NA 34 NA NA NA NA NA NA NA NA NA NA 42.2041322622988 NA NA NA 42.2041322622988 NA 0.101 NA 336.633663366337 NA 336.633663366337 NA NA 336.633663366337 0.229210833190723 0.0439064208494242 0.986253525416973 -0.444787772914601 0.874594420238772 0 NA 0 0 0
CN13-069 2013 Male J 36 0.112 321.428571428571 117 0 0 0 0.58598547400077 CN13-F3 42.5945933486137 CN13-069 NA NA NA NA NA NA NA 36 NA NA NA NA NA NA NA NA NA NA 42.5945933486137 NA NA NA 42.5945933486137 NA 0.112 NA 321.428571428571 NA 321.428571428571 NA NA 321.428571428571 1.10200558256903 1.16273370092898 1.09586567909661 0.508829369669332 0.598033006555778 0 NA 0 0 0
CN13-070 2013 Male J 36.5 0.1115 327.380952380952 126.5 0 0 0 0.645263267443994 NA 40.9726069507888 CN13-070 NA NA NA NA NA NA NA 36.5 NA NA NA NA NA NA NA NA NA NA 40.9726069507888 NA NA NA 40.9726069507888 NA 0.1115 NA 327.380952380952 NA 327.380952380952 NA NA 327.380952380952 1.39813237253666 1.61143814018765 0.640533692028164 0.465483135915517 0.706299296408423 0 NA 0 0 0
CN13-071 2013 Male J 26.5 0.0995 266.164881794302 117 0 0 0 -0.540292601420481 CN13-022 37.9231184559557 CN13-071 NA NA NA NA NA NA NA 26.5 NA NA NA NA NA NA NA NA NA NA 37.9231184559557 NA NA NA 37.9231184559557 NA 0.0995 NA 266.164881794302 NA 266.164881794302 NA NA 266.164881794302 1.10200558256903 1.16273370092898 -0.215533694083561 -0.574826474176046 -0.407143693009655 0 NA 0 0 0
CN13-073 2013 Female J 25 0.095 263.157894736842 117 0 0 0 -0.718125981750153 CN13-F1 38.4489103549306 CN13-073 NA NA NA NA NA NA NA 25 NA NA NA NA NA NA NA NA NA NA 38.4489103549306 NA NA NA 38.4489103549306 NA 0.095 NA 263.157894736842 NA 263.157894736842 NA NA 263.157894736842 1.10200558256903 1.16273370092898 -0.0679308100730759 -0.964942577960383 -0.461836988843799 0 NA 0 0 0
CN13-074 2013 Female J 25.5 0.099 257.046568627451 126.5 1 0 2 -0.658848188306929 CN13-F3 38.0468235575767 CN13-074 NA NA NA NA NA NA NA 25.5 NA NA NA NA NA NA NA NA NA NA 38.0468235575767 NA NA NA 38.0468235575767 NA 0.099 NA 257.046568627451 NA 257.046568627451 NA NA 257.046568627451 1.39813237253666 1.61143814018765 -0.180806590448703 -0.618172707929861 -0.572994290306285 1.04977375565611 NA 1 2 4
CN13-074 2014 Female A 34.7606985585367 0.11575 300.546913474751 82.25 0 2 2 0.439059364278863 CN13-F3 34.7606985585367 CN13-074 NA NA NA NA NA NA NA NA 34.7606985585367 NA NA NA NA NA NA NA NA NA NA 34.7606985585367 NA NA 34.7606985585367 NA 0.11575 NA 300.546913474751 NA 300.546913474751 NA 300.546913474751 NA 0.0188049561084542 -0.180312443413225 -1.10330373812808 0.833926122822946 0.218222028273578 1.21495327102804 38.2923364072443 0 0 0
CN13-075 2014 Male A 43.2787732235883 0.116 373.092872617141 52 0 6 6 1.44892470533664 CN12-047 43.2787732235883 CN13-075 NA NA NA NA NA NA NA NA 43.2787732235883 NA NA NA NA NA NA NA NA NA NA 43.2787732235883 NA NA 43.2787732235883 NA 0.116 NA 373.092872617141 NA 373.092872617141 NA 373.092872617141 NA -0.924125085630604 -0.968042594437508 1.28793201356292 0.855599239699853 1.53774137741846 3.64485981308411 37.6130705391349 0 0 0
CN13-075 2013 Male J 32.3333333333333 0.103333333333333 312.932941645813 123.25 1 0 2 0.151281655417129 CN12-047 38.5629978044872 CN13-075 NA NA NA NA NA NA NA 32.3333333333333 NA NA NA NA NA NA NA NA NA NA 38.5629978044872 NA NA NA 38.5629978044872 NA 0.103333333333333 NA 312.932941645813 NA 312.932941645813 NA NA 312.932941645813 1.29682583912668 1.45399394499008 -0.0359036209574066 -0.242505348730131 0.443508233376908 1.04977375565611 NA 1 6 8
CN13-076 2013 Female J 25 0.097 257.865646258503 125 0 0 0 -0.718125981750153 CN12-047 37.969886929988 CN13-076 NA NA NA NA NA NA NA 25 NA NA NA NA NA NA NA NA NA NA 37.969886929988 NA NA NA 37.969886929988 NA 0.097 NA 257.865646258503 NA 257.865646258503 NA NA 257.865646258503 1.35137551096283 1.53826241352156 -0.202404618376241 -0.791557642945122 -0.558096302942109 0 NA 0 0 0
CN13-077 2013 Male J 29.5 0.1 293.483709273183 126.5 0 0 0 -0.184625840761139 CN13-055 43.5747647266766 CN13-077 NA NA NA NA NA NA NA 29.5 NA NA NA NA NA NA NA NA NA NA 43.5747647266766 NA NA NA 43.5747647266766 NA 0.1 NA 293.483709273183 NA 293.483709273183 NA NA 293.483709273183 1.39813237253666 1.61143814018765 1.37102420190513 -0.531480240422231 0.089751266826519 0 NA 0 0 0
CN13-078 2013 Male J 25 0.09 277.777777777778 117 0 0 0 -0.718125981750153 CN12-004 37.9354166802447 CN13-078 NA NA NA NA NA NA NA 25 NA NA NA NA NA NA NA NA NA NA 37.9354166802447 NA NA NA 37.9354166802447 NA 0.09 NA 277.777777777778 NA 277.777777777778 NA NA 277.777777777778 1.10200558256903 1.16273370092898 -0.212081276165364 -1.39840491549853 -0.195919785696951 0 NA 0 0 0
CN13-080 2014 Female A 38.9938275693704 0.112666666666667 345.915219804261 67 1 2 4 0.940920458524306 CN13-022 38.9938275693704 CN13-080 NA NA NA NA NA NA NA NA 38.9938275693704 NA NA NA NA NA NA NA NA NA NA 38.9938275693704 NA NA 38.9938275693704 NA 0.112666666666667 NA 345.915219804261 NA 345.915219804261 NA 345.915219804261 NA -0.456556469892228 -0.621803569655608 0.085041026417919 0.566624348007753 1.04341420641023 2.42990654205608 38.6728374553945 1 1 3
CN13-080 2015 Female A 45.2218613026605 0.118 383.236112734411 71 0 1 1 1.67928865292311 CN13-022 45.2218613026605 CN13-080 NA NA NA NA NA NA NA NA NA 45.2218613026605 NA NA NA NA NA NA NA NA NA NA 45.2218613026605 NA NA 45.2218613026605 NA 0.118 NA 383.236112734411 NA 383.236112734411 NA 383.236112734411 -0.331871505695328 -0.514731333420533 1.83340524150086 1.02898417471511 1.72223410114814 0.756410256410256 NA 0 0 0
CN13-080 2013 Female J 28 0.095 294.736842105263 117 1 0 2 -0.36245922109081 CN13-022 37.9423670336758 CN13-080 NA NA NA NA NA NA NA 28 NA NA NA NA NA NA NA NA NA NA 37.9423670336758 NA NA NA 37.9423670336758 NA 0.095 NA 294.736842105263 NA 294.736842105263 NA NA 294.736842105263 1.10200558256903 1.16273370092898 -0.210130138817445 -0.964942577960383 0.112544169953391 1.04977375565611 NA 1 2 4
CN13-081 2013 Male J 20 0.097 206.185567010309 118 0 0 0 -1.31090391618239 CN13-020 38.6767768781599 CN13-081 NA NA NA NA NA NA NA 20 NA NA NA NA NA NA NA NA NA NA 38.6767768781599 NA NA NA 38.6767768781599 NA 0.097 NA 206.185567010309 NA 206.185567010309 NA NA 206.185567010309 1.13317682361825 1.20831698990587 -0.00396300063428298 -0.791557642945122 -1.49809165677687 0 NA 0 0 0
CN13-082 2013 Male J 25 0.0935 266.968585186884 127 1 0 2 -0.718125981750153 CN13-044 37.2532217512203 CN13-082 NA NA NA NA NA NA NA 25 NA NA NA NA NA NA NA NA NA NA 37.2532217512203 NA NA NA 37.2532217512203 NA 0.0935 NA 266.968585186884 NA 266.968585186884 NA NA 266.968585186884 1.41371799306128 1.6360240205188 -0.403590386856582 -1.09498127922183 -0.392525343620909 1.04977375565611 NA 1 4 6
CN13-082 2014 Male A 40.7731010109294 0.116 351.545042475592 53 0 4 4 1.1518632656198 CN13-044 40.7731010109294 CN13-082 NA NA NA NA NA NA NA NA 40.7731010109294 NA NA NA NA NA NA NA NA NA NA 40.7731010109294 NA NA 40.7731010109294 NA 0.116 NA 351.545042475592 NA 351.545042475592 NA 351.545042475592 NA -0.892953844581379 -0.947675592979749 0.584527404829983 0.855599239699853 1.14581356861998 2.42990654205608 36.341836803114 0 0 0
CN13-083 2013 Female J 21.5 0.0885 239.666238767651 127 1 0 2 -1.13307053585272 CN13-002 43.4573636043142 CN13-083 NA NA NA NA NA NA NA 21.5 NA NA NA NA NA NA NA NA NA NA 43.4573636043142 NA NA NA 43.4573636043142 NA 0.0885 NA 239.666238767651 NA 239.666238767651 NA NA 239.666238767651 1.41371799306128 1.6360240205188 1.33806678228618 -1.52844361675998 -0.889120533802683 1.04977375565611 NA 1 2 4
CN13-083 2014 Female A 38.0910977299424 0.117 325.446130411176 59.6666666666667 0 2 2 0.83389679261101 CN13-002 38.0910977299424 CN13-083 NA NA NA NA NA NA NA NA 38.0910977299424 NA NA NA NA NA NA NA NA NA NA 38.0910977299424 NA NA 38.0910977299424 NA 0.117 NA 325.446130411176 NA 325.446130411176 NA 325.446130411176 NA -0.685145570919879 -0.801981487313665 -0.168377727354586 0.942291707207484 0.67110732904798 1.21495327102804 40.2391003176952 0 0 0
CN13-084 2013 Male J 22.75 0.092 247.467654068778 124.75 0 0 0 -0.984876052244659 CN12-044 36.4422016616329 CN13-084 NA NA NA NA NA NA NA 22.75 NA NA NA NA NA NA NA NA NA NA 36.4422016616329 NA NA NA 36.4422016616329 NA 0.092 NA 247.467654068778 NA 247.467654068778 NA NA 247.467654068778 1.34358270070052 1.52615132158328 -0.631263929273138 -1.22501998048327 -0.747222645040237 0 NA 0 0 0
CN13-085 2013 Male J 21 0.0935 223.484848484848 127 0 0 0 -1.19234832929594 CN13-020 38.2586272162445 CN13-085 NA NA NA NA NA NA NA 21 NA NA NA NA NA NA NA NA NA NA 38.2586272162445 NA NA NA 38.2586272162445 NA 0.0935 NA 223.484848484848 NA 223.484848484848 NA NA 223.484848484848 1.41371799306128 1.6360240205188 -0.121348027233313 -1.09498127922183 -1.18343958101956 0 NA 0 0 0
CN13-086 2014 Female A 35.6259708726919 0.115666666666667 307.843603297515 46.6666666666667 0 0 0 0.541642231300135 CN13-020 35.6259708726919 CN13-086 NA NA NA NA NA NA NA NA 35.6259708726919 NA NA NA NA NA NA NA NA NA NA 35.6259708726919 NA NA 35.6259708726919 NA 0.115666666666667 NA 307.843603297515 NA 307.843603297515 NA 307.843603297515 NA -1.0903717045598 -1.07011467793375 -0.86040024480164 0.826701750530643 0.35093959820671 0 NA 0 0 0
CN13-086 2013 Female J 22.5 0.0895 251.188986232791 120.5 1 0 2 -1.01451494896627 CN13-020 39.1407590084115 CN13-086 NA NA NA NA NA NA NA 22.5 NA NA NA NA NA NA NA NA NA NA 39.1407590084115 NA NA NA 39.1407590084115 NA 0.0895 NA 251.188986232791 NA 251.188986232791 NA NA 251.188986232791 1.21110492624131 1.32397246246957 0.126288341556394 -1.44175114925235 -0.679536314153455 1.04977375565611 NA 1 0 2
CN13-087 2014 Female A 31.2450552028165 0.122 256.107009859152 73 0 0 0 0.0222602029580185 NA 31.2450552028165 CN13-087 NA NA NA NA NA NA NA NA 31.2450552028165 NA NA NA NA NA NA NA NA NA NA 31.2450552028165 NA NA 31.2450552028165 NA 0.122 NA 256.107009859152 NA 256.107009859152 NA 256.107009859152 NA -0.269529023596878 -0.458867557993537 -2.09023240604461 1.37575404474563 -0.590083677352593 0 NA 0 0 0
CN13-087 2013 Female J 27 0.1045 258.292101887484 127 1 0 2 -0.481014807977258 NA 35.8408470162763 CN13-087 NA NA NA NA NA NA NA 27 NA NA NA NA NA NA NA NA NA NA 35.8408470162763 NA NA NA 35.8408470162763 NA 0.1045 NA 258.292101887484 NA 258.292101887484 NA NA 258.292101887484 1.41371799306128 1.6360240205188 -0.800079158531691 -0.141364136637896 -0.550339613794376 1.04977375565611 NA 1 0 2
CN13-088 2013 Male J 26 0.102666666666667 252.592592592593 124 0 0 0 -0.599570394863705 CN13-002 40.1722399320501 CN13-088 NA NA NA NA NA NA NA 26 NA NA NA NA NA NA NA NA NA NA 40.1722399320501 NA NA NA 40.1722399320501 NA 0.102666666666667 NA 252.592592592593 NA 252.592592592593 NA NA 252.592592592593 1.3202042699136 1.4899635243503 0.415850731976801 -0.30030032706855 -0.654006487651253 0 NA 0 0 0
CN13-089 2013 Female J 27 0.104 259.615384615385 122 1 0 2 -0.481014807977258 CN13-055 37.8015842486742 CN13-089 NA NA NA NA NA NA NA 27 NA NA NA NA NA NA NA NA NA NA 37.8015842486742 NA NA NA 37.8015842486742 NA 0.104 NA 259.615384615385 NA 259.615384615385 NA NA 259.615384615385 1.25786178781515 1.39452957466252 -0.249651373598311 -0.18471037039171 -0.526270772683226 1.04977375565611 NA 1 0 2
