RUN	Year	DeltaBV	Sel	Var	Beta	DeltaBVRecruits	SelRecruits	VarRecruits	BetaRecruits
21	3	3.7253	3.82081	7.09271	0.538695	3.15172	2.79047	5.25923	0.530585
21	4	1.9878	1.83653	6.2557	0.293576	2.22269	1.53014	4.44843	0.343973
21	5	2.19061	2.07373	8.14485	0.254606	1.20458	1.07707	6.93084	0.155402
21	6	-0.181403	-0.335454	10.2741	-0.0326506	0.970047	0.654637	9.7823	0.0669205
21	7	3.89496	4.13245	9.38214	0.44046	3.48155	3.59862	8.5511	0.420837
21	8	1.16623	1.05969	13.1378	0.0806599	0.338858	0.221801	10.7701	0.0205941
22	0	0.324369	0.106485	7.78533	0.0136776	2.57411	1.46875	7.78533	0.188656
22	1	4.7836	4.87001	8.43741	0.577193	3.51351	3.04541	7.42494	0.41016
22	2	2.40808	2.45455	8.22463	0.298439	2.58107	2.3383	5.22192	0.447786
22	3	0.760385	0.769941	9.39617	0.081942	0.531754	0.232609	8.5134	0.0273226
22	4	-0.306358	-0.199301	9.19114	-0.0216841	0.315541	0.356758	9.7847	0.0364609
22	5	1.43766	1.36124	12.2967	0.110699	1.10089	0.791992	12.8275	0.0617418
22	6	1.97221	1.99184	12.0507	0.165288	1.39838	1.26269	6.10845	0.206711
22	7	-0.414401	-0.352884	7.66263	-0.0460526	-0.205928	-0.524487	6.69628	-0.0783251
22	8	0.928951	0.806292	8.21192	0.0981855	0.696497	0.297861	8.15998	0.0365026
23	0	2.7373	2.85005	10.509	0.271201	4.46371	4.05277	10.509	0.385647
23	1	2.8583	2.73293	13.727	0.199092	2.47615	2.01653	12.3876	0.162786
23	2	1.29953	1.25581	9.83037	0.127748	0.872982	0.441029	6.61778	0.0666431
23	3	1.17607	0.996177	8.26851	0.120478	0.304621	0.427422	7.07538	0.0604098
23	4	2.12481	1.92754	6.93933	0.27777	3.13105	2.59588	7.86726	0.32996
23	5	1.74024	1.73183	12.4526	0.139074	1.66572	1.6394	11.2363	0.145902
23	6	1.75896	1.6258	12.3799	0.131326	1.49334	1.29585	9.49632	0.136458
23	7	1.97815	1.83967	10.1705	0.180882	2.69481	2.25762	9.32842	0.242015
23	8	2.38966	2.5099	11.6222	0.215957	1.05947	1.18612	8.73088	0.135854
24	0	1.25454	1.17933	8.7519	0.134751	2.49	2.14684	8.7519	0.2453
24	1	3.02839	3.22603	9.66913	0.333643	3.28354	2.62895	9.10736	0.288661
24	2	2.3602	2.4673	7.88303	0.312989	1.55783	1.52138	5.52268	0.275479
24	3	1.13311	1.40483	6.66696	0.210715	1.87425	1.46175	5.66538	0.258014
24	4	3.394	3.32085	7.87653	0.421613	3.3908	3.1333	7.57861	0.41344
24	5	1.55158	1.50718	12.908	0.116764	0.672149	0.546888	11.2722	0.0485165
24	6	2.25556	2.23624	11.499	0.194472	2.8525	2.82784	10.7748	0.26245
24	7	1.31913	1.34528	14.4967	0.0927992	1.24361	0.999057	9.80511	0.101891
24	8	2.48874	2.50624	9.90636	0.252993	1.89395	1.883	8.2538	0.228137
25	0	-1.23602	-0.96361	10.9869	-0.0877056	1.78083	0.918612	10.9869	0.08361
25	1	4.19921	4.17621	9.17872	0.454988	1.48224	1.16454	5.05733	0.230267
25	2	0.27371	-0.11711	5.58476	-0.0209696	0.684189	-0.16506	5.40607	-0.0305323
25	3	0.995452	0.93265	7.00971	0.133051	1.44283	0.675245	6.05107	0.111591
25	4	4.01889	3.55066	9.12881	0.388951	4.38582	3.40208	8.79152	0.386973
25	5	2.13913	2.12694	13.8122	0.153989	1.31994	1.15886	9.09376	0.127434
25	6	1.91994	2.09835	9.41561	0.222859	1.95489	2.11995	8.60256	0.246432
25	7	-1.06604	-0.843988	10.02	-0.0842301	-0.908101	-0.87604	5.92887	-0.147758
25	8	0.47025	0.397856	8.50146	0.0467986	-0.213513	-0.217331	9.54963	-0.0227581
26	0	3.79579	3.73907	11.6205	0.321764	5.93274	5.08659	11.6205	0.437725
26	1	4.49072	4.37172	16.7255	0.26138	3.19823	2.90949	12.199	0.238502
26	2	3.18534	3.37761	10.5799	0.319247	2.83714	2.96304	9.61438	0.308188
26	3	0.294158	0.391624	14.0122	0.0279487	0.294325	0.251734	12.4942	0.0201481
26	4	0.894231	0.769225	12.3934	0.0620674	1.57954	1.19193	11.2829	0.10564
26	5	1.05078	1.07085	12.1302	0.08828	-0.144944	-0.120685	11.9481	-0.0101007
26	6	1.34235	1.25975	11.6964	0.107704	2.89509	2.73415	11.8881	0.229991
26	7	1.93928	1.90823	17.0403	0.111983	1.27125	1.19937	16.0706	0.074631
26	8	0.205796	0.138813	13.3003	0.0104369	-0.37364	-0.455319	11.4081	-0.0399117
27	0	2.33385	2.3911	7.80648	0.306297	4.87202	4.01904	7.80648	0.514834
27	1	4.34859	4.13519	11.4458	0.361283	2.60005	1.99081	5.28721	0.376534
27	2	2.13642	2.01718	7.10816	0.283783	1.94208	1.76772	5.42598	0.325788
27	3	0.518074	0.540911	9.22915	0.058609	0.891011	0.68755	8.07989	0.085094
27	4	1.62738	1.55196	10.1906	0.152293	1.9806	1.69172	8.03656	0.210503
27	5	1.58254	1.59684	10.0462	0.158949	0.693627	0.717827	9.51044	0.0754778
27	6	1.99691	1.93789	10.0274	0.193259	3.95396	3.74514	10.9793	0.34111
27	7	7.65952	7.69548	18.9309	0.406503	6.99587	7.03975	16.9376	0.415629
27	8	4.67261	4.70548	31.6535	0.148656	3.58184	3.61656	20.3064	0.1781
28	0	4.52496	4.48254	8.00748	0.559794	6.66003	6.08822	8.00748	0.760317
28	1	1.03104	0.923096	17.8807	0.0516253	0.984056	0.494374	12.6935	0.0389469
28	2	5.10472	4.94441	16.254	0.304196	3.86069	3.60823	7.53428	0.478909
28	3	2.52876	2.55191	15.0147	0.169961	3.06875	2.97106	12.3927	0.239743
28	4	2.37945	2.21709	13.4222	0.165181	1.76762	1.35365	7.61704	0.177713
28	5	1.17179	1.10696	9.30821	0.118923	0.694599	0.626456	8.43392	0.0742781
28	6	0.912469	0.805764	9.63221	0.083653	1.21638	1.0757	7.84974	0.137037
28	7	1.18459	1.22896	8.18963	0.150063	1.02316	1.08159	7.74559	0.13964
28	8	1.89561	1.86164	8.26066	0.225362	1.66556	1.62885	8.02607	0.202945
29	0	2.94668	2.85776	8.59261	0.332584	4.32296	3.63258	8.59261	0.422757
29	1	3.48597	3.51305	11.3656	0.309094	2.96521	2.7104	8.7178	0.310905
29	2	2.58872	2.69891	10.8364	0.249059	3.21231	3.20263	8.58837	0.372903
29	3	-0.790841	-0.775502	10.6136	-0.0730672	-0.914128	-1.35702	9.80175	-0.138447
29	4	0.129073	0.189812	14.38	0.0131997	-0.348002	-0.390389	10.7399	-0.0363494
29	5	1.7384	1.69125	13.0363	0.129734	2.02167	1.86788	12.9162	0.144615
29	6	3.3888	3.05952	16.8262	0.18183	4.38389	3.85819	15.531	0.248419
29	7	3.20402	3.15581	22.9991	0.137215	2.48162	2.12314	18.3025	0.116003
29	8	4.05659	4.02358	18.3434	0.219347	3.15272	3.11012	13.6734	0.227458
30	0	0.959957	1.05101	9.65551	0.10885	3.03313	2.24034	9.65551	0.232027
30	1	4.81895	4.71376	8.91633	0.528666	4.09502	3.33941	4.66539	0.715785
30	2	1.16727	1.35759	7.85373	0.17286	1.17156	0.849474	5.90234	0.143922
30	3	1.39146	1.38394	7.13182	0.194051	0.288272	-0.0172149	5.47638	-0.00314348
30	4	0.0377902	0.213613	7.95503	0.0268526	0.761903	0.484359	10.3407	0.0468402
30	5	2.50816	2.43169	10.6673	0.227958	2.46415	2.36071	10.6562	0.221535
30	6	0.969655	1.17988	16.1408	0.0730992	0.734982	0.963771	13.2433	0.0727744
30	7	2.03145	2.29301	12.7034	0.180503	2.01962	2.24062	11.1093	0.201689
30	8	0.760053	0.719617	11.0141	0.0653359	0.124332	0.0825212	8.77662	0.00940239
31	0	1.67138	1.68811	9.54809	0.176801	3.7219	3.28789	9.54809	0.344351
31	1	1.88524	1.92273	11.0272	0.174363	1.79985	1.16	10.3581	0.11199
31	2	2.52983	2.49306	11.51	0.216599	1.43237	1.05968	6.81147	0.155573
31	3	1.7247	1.74081	7.15474	0.243308	1.46871	1.16242	5.58232	0.208233
31	4	0.416797	0.49022	7.58758	0.0646082	0.508428	0.456251	7.70013	0.0592524
31	5	1.4028	1.32296	6.93406	0.190792	1.75763	1.5628	6.33907	0.246535
31	6	2.65281	2.53881	8.61542	0.294682	3.08341	2.89504	8.59298	0.336908
31	7	3.13493	3.05459	13.4929	0.226385	2.54853	2.30201	13.0221	0.176777
31	8	2.2046	2.14484	10.621	0.201943	1.46114	1.39821	6.13988	0.227726
32	0	-0.399326	-0.334291	8.88199	-0.0376369	1.79748	1.38493	8.88199	0.155925
32	1	2.94088	2.80733	7.86023	0.357156	1.39188	0.94084	5.00909	0.187826
32	2	2.45577	2.09313	6.35943	0.329139	3.53127	2.52402	6.30649	0.400225
32	3	4.60689	4.25795	9.61613	0.442793	3.52112	3.00566	9.13651	0.328972
32	4	1.01018	0.990658	9.10331	0.108824	1.01302	0.824631	7.38166	0.111713
32	5	1.02706	1.01916	7.58855	0.134302	0.999711	0.932414	5.37552	0.173456
32	6	0.681193	0.675559	6.67416	0.10122	0.789908	0.650377	4.8162	0.135039
32	7	0.99837	1.13037	5.36014	0.210885	0.93236	0.809466	4.46795	0.181172
32	8	-0.0435162	0.106086	7.58702	0.0139825	-0.453414	-0.419616	8.22036	-0.051046
33	0	2.56869	2.64351	11.2661	0.234642	5.0278	4.38681	11.2661	0.38938
33	1	3.707	3.53912	11.9852	0.295292	2.33723	1.58191	3.73287	0.42378
33	2	1.86824	1.77375	6.20055	0.286064	1.51708	1.19957	4.83756	0.24797
33	3	2.6901	2.63644	7.28603	0.361848	2.79571	2.64555	7.20542	0.367161
33	4	2.12412	2.13814	11.1367	0.19199	1.98219	1.94847	9.73673	0.200115
33	5	0.592029	0.621945	13.0234	0.047756	0.719267	0.728798	11.7287	0.0621381
33	6	1.65472	1.78064	11.9921	0.148484	2.10977	2.30226	10.1241	0.227405
33	7	2.59886	2.59648	11.6542	0.222794	2.11065	2.0675	9.61536	0.21502
33	8	2.44864	2.5203	10.7971	0.233425	2.11451	2.19346	9.7553	0.224848
34	0	2.00594	1.87449	10.6005	0.17683	4.80177	3.90825	10.6005	0.368685
34	1	5.26011	5.16873	14.2901	0.3617	3.52548	3.17311	9.92095	0.319839
34	2	2.53737	2.40748	10.0562	0.239403	2.7325	2.13164	6.39163	0.333505
34	3	3.90546	3.74307	10.1917	0.367266	3.11463	2.9411	9.27261	0.317181
34	4	1.55351	1.54784	13.8208	0.111993	2.32409	2.26624	11.1035	0.204101
34	5	1.57314	1.5709	14.4004	0.109087	1.228	1.20674	10.8244	0.111483
34	6	0.690534	0.579207	12.0105	0.0482251	1.28162	1.02327	9.5767	0.10685
34	7	3.14824	3.24973	9.83293	0.330494	2.09125	2.23101	9.75472	0.228711
