RUN	Year	DeltaBV	Sel	Var	Beta	DeltaBVRecruits	SelRecruits	VarRecruits	BetaRecruits
18	1	2.53784	2.60493	11.6958	0.222724	1.81516	1.63047	11.3092	0.144171
18	2	3.239	3.1202	9.07568	0.343798	3.79283	3.37164	10.0505	0.335472
18	3	4.2153	4.27657	11.696	0.365643	2.81353	3.10522	17.8702	0.173766
18	4	0.609206	0.818098	11.786	0.0694124	-0.237853	-0.50253	21.9632	-0.0228805
18	5	-0.884089	-0.711422	16.6654	-0.0426885	-2.79565	-2.21759	30.8548	-0.0718717
18	6	-0.591216	-0.679905	20.9621	-0.032435	3.44165	2.68878	47.7808	0.0562733
18	7	3.70234	3.47196	21.7675	0.159502	3.30056	2.84354	32.8337	0.0866042
18	8	-0.0913829	0.104688	9.42338	0.0111094	0.0274948	0.455806	2.95015	0.154503
18	9	0.625227	0.307784	5.69136	0.0540792	0.222803	0.168644	5.71162	0.0295264
19	0	0.357636	0.497188	13.2906	0.0374089	1.98622	1.76567	13.2906	0.132851
19	1	2.78445	2.79104	12.3369	0.226235	1.85832	1.79344	10.3364	0.173508
19	2	2.25376	2.1681	9.04947	0.239583	2.82624	1.8851	7.92886	0.237752
19	3	-0.875449	-0.860557	8.46159	-0.101702	-1.63128	-1.79125	8.48662	-0.211067
19	4	2.71635	2.51956	9.67017	0.26055	3.26067	2.23369	8.346	0.267636
19	5	0.707756	0.971797	11.598	0.08379	-2.09545	-2.43101	12.7104	-0.191262
19	6	-1.34695	-1.59198	10.5522	-0.150867	0.118602	-0.216265	11.8394	-0.0182665
19	7	-0.558544	-0.501171	8.67369	-0.0577806	0.955916	0.258742	12.0387	0.0214925
19	8	3.93935	4.45174	11.877	0.374819	3.52947	3.69252	13.411	0.275335
19	9	-0.714173	-0.59398	9.85517	-0.0602709	-2.56347	-1.89571	9.29341	-0.203984
20	0	2.98217	3.05039	9.0018	0.338864	4.57776	4.23359	9.0018	0.470305
20	1	3.78704	3.87686	12.6642	0.306127	3.13912	2.95992	14.7952	0.20006
20	2	2.65846	2.63549	14.0178	0.18801	1.71811	1.6372	15.5293	0.105426
20	3	0.992264	1.32022	12.5283	0.105379	0.814066	1.09142	19.0989	0.0571455
20	4	1.28694	1.35749	11.6269	0.116754	1.27233	1.05876	16.2667	0.0650872
20	5	2.67976	2.40314	11.3414	0.211892	1.47763	1.21389	25.0613	0.0484369
20	6	-7.62426	-7.74666	24.635	-0.314458	-7.57308	-7.70306	69.9507	-0.110121
20	7	-0.244305	-0.16895	61.3642	-0.00275324	2.84255	2.47493	35.2693	0.0701724
20	8	5.4047	5.72661	22.1555	0.258474	4.18224	4.60258	14.0638	0.327264
20	9	-0.0273538	-0.272102	12.1644	-0.0223686	-0.971671	-1.47465	8.34897	-0.176626
21	0	3.27455	3.1841	10.6386	0.299297	5.17737	4.48044	10.6386	0.42115
21	1	3.60759	3.35479	15.2495	0.219994	2.68488	1.93485	10.7603	0.179813
21	2	3.47524	3.41448	9.93878	0.343551	2.815	2.9759	9.47775	0.313987
21	3	-3.28139	-3.38675	11.304	-0.299607	-2.82317	-3.61417	18.2177	-0.198387
21	4	3.08817	3.19893	25.3338	0.126271	2.44234	2.50197	17.6622	0.141657
21	5	2.55012	2.24014	15.4571	0.144926	0.993813	1.0119	19.7555	0.0512215
21	6	0.480129	0.908665	19.4408	0.0467401	1.22286	2.12596	47.1178	0.0451202
21	7	1.07784	1.35449	14.3583	0.0943352	2.78368	2.80457	16.5464	0.169497
21	8	1.88003	1.79598	6.94565	0.258576	1.22879	0.863123	4.51578	0.191135
21	9	0.619203	0.524943	5.78405	0.0907571	0.647448	0.218775	6.46281	0.0338514
22	0	1.7964	1.80885	7.9108	0.228656	2.82538	2.47764	7.9108	0.313197
22	1	1.51822	1.57299	8.38382	0.187622	1.12036	0.813315	5.62124	0.144686
22	2	0.611563	0.444632	6.49016	0.0685086	0.681416	-0.0585719	7.84071	-0.00747022
22	3	-0.579369	-0.856247	7.78846	-0.109938	-0.277482	-1.67801	8.81369	-0.190386
22	4	1.39838	1.27836	10.2001	0.125329	0.766701	-0.0363941	11.8531	-0.00307042
22	5	2.08453	1.99058	10.4437	0.190601	1.13473	1.00892	11.4132	0.0883999
22	6	2.43954	2.28231	11.9094	0.19164	2.30252	2.38636	27.8233	0.0857683
22	7	1.75566	1.65406	12.1007	0.136691	2.25036	2.68047	17.7033	0.151411
22	8	0.678988	0.839248	7.29349	0.115068	1.59794	1.62403	4.11008	0.395133
22	9	1.57307	1.55074	6.44186	0.240728	0.799211	0.629436	7.54438	0.0834312
23	0	-0.761914	-0.693765	6.52112	-0.106387	-0.134006	-0.411967	6.52112	-0.0631742
23	1	3.05852	3.10977	7.14319	0.435348	3.27005	3.16407	5.77661	0.547738
23	2	1.31107	1.24889	7.97222	0.156655	0.780196	0.365395	5.86307	0.0623215
23	3	2.1235	2.49317	7.32121	0.340541	1.85248	2.37194	7.68436	0.308671
23	4	1.64216	1.63282	8.01584	0.203699	2.29444	1.71256	9.27057	0.184731
